id,em portugues,en español
14067,"As variáveis básicas são usadas na página principal de  apresentação do município e na composição de indicadores. Para adicionar um  novo valor, clique na figura do lápis.<br><br>A partir daí será apresentado o nome da variável, um campo  em branco para você informar o valor, a periodicidade com a qual você terá que  preencher a variável, a data que você escolherá para aquele dado e uma  descrição do que é a variável.<br><br>Após preencher o valor da variável e o ano a que ela  corresponde, clique em &quot;Adicionar&quot;.<br><br>O primeiro ano que você deve informar é o anterior ao início  de sua gestão, ou seja, 2012. Após os dados serem preenchidos, será apresentado  um quadro de série histórica. Assim, se há dados anteriores a 2012, é  importante que sejam inseridos no sistema.","Las variables básicas se usan en la página principal de presentación del municipio y en la composición de indicadores. Para agregar un nuevo valor, clique en la figura del lápiz.<br><br>A partir de allí se presentará el nombre de la variable, un campo en blanco para que usted informe el valor, la periodicidad con la que usted tendrá que completar la variable, la fecha que usted elegirá para ese dato y una descripción de qué es la  variable.<br><br>Después de completar el valor de la variable y el año a la que corresponde, clique en &quot;Agregar&quot;.<br><br>El primer año que usted debe informar es el anterior al inicio de su gestión, o sea, 2012. Después de que los datos se completen, se presentarán un cuadro de serie histórica. De esta forma, si hay datos anteriores a 2012, es importante que sean ingresados en el sistema."
14069,vezes,veces
14071,subregiões,subregiones
14135,Promover ações a fim de garantir a proteção integral aos idosos.,Promover acciones para garantizar la protección integral a los ancianos.
14187,Alcançar o índice de 5.5.,Alcanzar el índice de 5.5.
14197,"Diminuir em 1,5% ao ano os deslocamentos feitos através de transportes individuais motorizados.","Disminuir en un 1,5% al año los desplazamientos hechos a través de transportes individuales motorizados."
14265,Tubarão Saneamento,Tubarão Saneamiento
14273,Impedir que o número de acidentes aumente nos próximos anos.,Impedir que el número de accidentes aumente en los próximos años.
14193,Média diária dos deslocamentos por tipo de transporte,Media diaria de los desplazamientos por tipo de transporte
14195,Média diária dos deslocamentos total,Media diaria de los desplazamientos totales
14293,A comunicação é realizada em espaços licitados como jornais e também é realizado um release e encaminhado a toda a imprensa para divulgação. inclusive no site institucional da Prefeitura Municipal,"La comunicación se realiza en espacios licitados como diarios y también se realiza un release y se encamina a toda la prensa para su divulgación, inclusive en el sitio institucional de la Alcaldía Municipal"
14117,regiões,regiones
14119,Secretaria de Desenvolvimento Social de Tubarão/SC,Secretaría de Desarrollo Social de Tubarão/SC
14121,Ampliar o atendimento a demanda do Centro Referencia Especializado de Assistência Social – Centro POP em 10% ao ano ,Ampliar la atención a la demanda del Centro Referencia Especializado de Asistencia Social – Centro POP en un 10% al año
14143,100% das crianças que procuram vagas em creches atendidas .,Atendido el 100% de los niños que buscan vacantes en jardines de infantes.
14145,<b>Gastos públicos em cada área administrativa do município</b>,<b>Gastos públicos en cada área administrativa del municipio</b>
14147,<b>Total de gastos públicos em todas as áreas administrativas do município</b>,<b>Total de gastos públicos en todas las áreas administrativas del municipio</b>
14177,Alfabetizar 95% da população desta faixa etária.,Alfabetizar al 95% de la población de esta edad.
14191,Bicicleta,Bicicleta
14215,Promover ações visando a conservação ambiental.,Promover acciones buscando la conservación ambiental.
14241,"Bem vindo à interface administrativa de relatórios do  Programa Cidades Sustentáveis!<br><br>Um dos objetivos do Programa Cidades Sustentáveis é  fortalecer o trabalho dos Municípios nas áreas da gestão, planejamento,  transparência, participação, prestação de contas, entre outros. Tudo isso sempre  incorporando a Sustentabilidade de forma transversal às políticas públicas.<br><br>E, neste sentido, indicadores e metas são ferramentas fundamentais  de trabalho.<br><br>Nossa orientação é que seja elaborado e disponibilizado o  máximo de indicadores sugeridos pelo Programa Cidades Sustentáveis. Para isto,  é importante trabalhar de forma coordenada junto aos diferentes órgãos e níveis  da administração pública (municipal, estadual e federal) que possam fornecer  dados, informações e indicadores de todas as áreas previstas no Programa.<br><br>Estamos à disposição para qualquer outro esclarecimento.<br><br>Orientações básicas:<br><br>No primeiro acesso é preciso mudar a senha no item  &quot;Preferências&quot; e preencher os dados do município. É muito importante  cadastrar uma pessoa responsável pelas informações que serão inseridas no  sistema.<br><br>No item &quot;Variáveis básicas&quot; você fará o cadastro  de dados básicos do seu município. Parte destas informações será usada para  compor a página principal de cada cidade.<br><br>No item &quot;Indicadores&quot; você fará a navegação pelos  eixos do Programa Cidades Sustentáveis e preencherá os dados para compor os 100  indicadores básicos do Programa Cidades Sustentáveis.<br><br>Obrigado.<br><br>Programa  Cidades Sustentáveis.","¡Bienvenido a la interfaz administrativa de informes del Programa Ciudades Sustentables!<br><br>Uno de los objetivos del Programa Ciudades Sustentables es fortalecer el trabajo de los Municipios en las áreas de la gestión, planeamiento,  transparencia, participación y prestación de cuentas, entre otras. Todo eso siempre incorporando la Sustentabilidad de forma transversal a las políticas públicas.<br><br>Y, en este sentido, indicadores y metas son herramientas fundamentales de trabajo.<br><br>Nuestra orientación es que se elabore y se ponga a disposición el máximo de indicadores sugeridos por el Programa Ciudades Sustentables. Para ello, es importante trabajar de forma coordinada junto con los diferentes órganos y niveles de la administración pública (municipal, estatal y federal) que puedan proveer datos, informaciones e indicadores de todas las áreas previstas en el Programa.<br><br>Estamos a disposición para cualquier otra aclaración.<br><br>Orientaciones básicas:<br><br>En el primer acceso es necesario cambiar la contraseña/ clave en el ítem  &quot;Preferencias&quot; y completar los datos del municipio. Es muy importante registrar a una persona responsable por las informaciones que se ingresarán en el sistema.<br><br>En el ítem &quot;Variables básicas&quot; usted hará el registro de datos básicos de su municipio. Parte de estas informaciones será usada para componer la página principal de cada ciudad.<br><br>En el ítem &quot;Indicadores&quot; usted hará la navegación por los ejes del Programa Ciudades Sustentables y completará los datos para componer los 100  indicadores básicos del Programa Ciudades Sustentables.<br><br>Gracias.<br><br>Programa  Ciudades Sustentables."
14251,Por favor informe a informação a ser salva.,"Por favor, informe la información a guardar."
14253,Informação salva com sucesso.,Información guardada con éxito.
14255,Zerar as mortes por homicídio.,Llevar a cero las muertes por homicidio.
14285,Diminuir estes índices em 5 % ao ano.,Disminuir estos índices en un 5 % al año.
14287,Diminuir em 30% o número de mortes com bicicleta até 2016.,Disminuir en el 30% el número de muertes con bicicleta hasta 2016.
14129,Até o final de 2014 atingir 80% da População com Perfil de inclusão no PBF.,Hasta fines de 2014 alcanzar el 80% de la Población con Perfil de inclusión en el PBF.
14133,Implementação de programas e a reorganização de ações efetivas que possam evitar o desenvolvimento de focos de violência.,Implementación de programas y la reorganización de acciones efectivas que puedan evitar el desarrollo de focos de violencia.
14137,_new,_new
14141,Zerar os crimes violentos fatais na cidade.,Llevar a cero los delitos violentos fatales en la ciudad.
14151,Garantir que os conselhos municipais “atuem” de forma representativa em todas as secretarias de governo.,Garantizar que los consejos municipales “actúen” de forma representativa en todas las secretarías de gobierno.
14157,SECRETARIA MUNICIPAL DE EDUCAÇÃO CULTURA E ESPORTES/ JACINTO MACHADO,"SECRETARÍA MUNICIPAL DE EDUCACIÓN,  CULTURA Y DEPORTES/ JACINTO  MACHADO"
14159,Secretaria da Educação,Secretaría de Educación
14163,Garantir a igualdade de participação de homens e mulheres no Executivo e no Legislativo do município.,Garantizar la igualdad de participación de hombres y mujeres en el Poder Ejecutivo y en el Poder Legislativo del municipio.
14167,SECRETARIA MUNICIPAL DE EDUCAÇÃO CULTURA E ESPORTE,"SECRETARÍA MUNICIPAL DE EDUCACIÓN,  CULTURA Y DEPORTE"
14175,SECRETARIA MUNICIPAL DA EDUCAÇÃO CULTURA E ESPORTE,"SECRETARÍA MUNICIPAL DE EDUCACIÓN,  CULTURA Y DEPORTE"
14189,Erro ao enviar. (indicator.variation.create.name.missing),Error al enviar. (indicator.variation.create.name.mising)
14203,SECRETARIA MUNICIPAL DA EDUCAÇAO CULTURA E EPORTE,"SECRETARÍA MUNICIPAL DE EDUCACIÓN,  CULTURA Y DEPORTE"
14205,Alcançar 100% da demanda por acesso digital na rede mundial de computadores.,Alcanzar 100% de la demanda por acceso digital en la red mundial de computadoras.
14219,Efetuar 100% das matrículas no ensino fundamental.,Efectuar 100% de las  matrículas en la  enseñanza primaria.
14223,Ampliar o atendimento a demanda do Centro Referencia Especializado de Assistência Social – Centro POP em 10% ao ano,Ampliar la atención a la demanda del Centro Referencia Especializado de Asistencia Social – Centro POP en 10% al año
14225,"Bem vindo à interface administrativa de relatórios do  Programa Cidades Sustentáveis!<br><br>Um dos objetivos do Programa Cidades Sustentáveis é  fortalecer o trabalho dos Municípios nas áreas da gestão, planejamento,  transparência, participação, prestação de contas, entre outros. Tudo isso sempre  incorporando a Sustentabilidade de forma transversal às políticas públicas.<br><br>E, neste sentido, indicadores e metas são ferramentas fundamentais  de trabalho.<br><br>Nossa orientação é que seja elaborado e disponibilizado o  máximo de indicadores sugeridos pelo Programa Cidades Sustentáveis. Para isto,  é importante trabalhar de forma coordenada junto aos diferentes órgãos e níveis  da administração pública (municipal, estadual e federal) que possam fornecer  dados, informações e indicadores de todas as áreas previstas no Programa.<br><br>Estamos à disposição para qualquer outro esclarecimento.<br><br>Orientações básicas:<br><br>No primeiro acesso é preciso mudar a senha no item  &quot;Preferências&quot; e preencher os dados do município. É muito importante  cadastrar uma pessoa responsável pelas informações que serão inseridas no  sistema.<br><br>No item &quot;Variáveis básicas&quot; você fará o cadastro  de dados básicos do seu município. Parte destas informações será usada para  compor a página principal de cada cidade.<br><br>No item &quot;Indicadores&quot; você fará a navegação pelos  eixos do Programa Cidades Sustentáveis e preencherá os dados para compor os 100  indicadores básicos do Programa Cidades Sustentáveis.<br><br>Obrigado.<br><br>Programa  Cidades Sustentáveis.","¡Bienvenido a la interfaz administrativa de informes del Programa Ciudades Sustentables!<br><br>Uno de los objetivos del Programa Ciudades Sustentables es fortalecer el trabajo de los Municipios en las áreas de la gestión, planeamiento,  transparencia, participación y prestación de cuentas, entre otras. Todo eso siempre incorporando la Sustentabilidad de forma transversal a las políticas públicas.<br><br>Y, en este sentido, indicadores y metas son herramientas fundamentales de trabajo.<br><br>Nuestra orientación es que se elabore y se ponga a disposición el máximo de indicadores sugeridos por el Programa Ciudades Sustentables. Para ello, es importante trabajar de forma coordinada junto con los diferentes órganos y niveles de la administración pública (municipal, estatal y federal) que puedan proveer datos, informaciones e indicadores de todas las áreas previstas en el Programa.<br><br>Estamos a disposición para cualquier otra aclaración.<br><br>Orientaciones básicas:<br><br>En el primer acceso es necesario cambiar la contraseña/ clave en el ítem  &quot;Preferencias&quot; y completar los datos del municipio. Es muy importante registrar a una persona responsable por las informaciones que se ingresarán en el sistema.<br><br>En el ítem &quot;Variables básicas&quot; usted hará el registro de datos básicos de su municipio. Parte de estas informaciones será usada para componer la página principal de cada ciudad.<br><br>En el ítem &quot;Indicadores&quot; usted hará la navegación por los ejes del Programa Ciudades Sustentables y completará los datos para componer los 100  indicadores básicos del Programa Ciudades Sustentables.<br><br>Gracias.<br><br>Programa  Ciudades Sustentables."
14233,SECRETARIA DE EDUCAÇÃO CULTURA E ESPORTES/JACINTO MACHADO/SC,"SECRETARÍA DE EDUCACIÓN,  CULTURA Y DEPORTES/JACINTO  MACHADO/SC"
14171,SECRETARIA MUNICIPAL DA EDUCAÇÃO CULTURA E ESPORTE/ JACINTO MACHADO,"SECRETARÍA MUNICIPAL DE EDUCACIÓN,  CULTURA Y DEPORTE/ JACINTO  MACHADO"
14217, Atender 100% da matrícula.,Atender al 100% de la matrícula.
14239,95% da demanda a ser atendida.,95% de la demanda a ser atendida.
